id,adult,backdrop_path,genre_ids,vote_count,original_language,original_title,poster_path,title,video,vote_average,popularity,overview,release_date
643882,FALSE,/zCHe8ckyufHVUZaoHu2DiF8evET.jpg,"c(35, 18, 10749, 10751)",232,en,The Princess Switch: Switched Again,/e4qXQXXaVYvHBE3Rx5x3qrmxorB.jpg,The Princess Switch: Switched Again,FALSE,7.3,374.586,"When Duchess Margaret unexpectedly inherits the throne & hits a rough patch with Kevin, it’s up to Stacy to save the day before a new lookalike — party girl Fiona — foils their plans.",2020-11-19
738646,FALSE,/q9ZLjqti3UTt5ZC3qQMZhRNueGc.jpg,"c(35, 10751, 10749)",207,en,Operation Christmas Drop,/1fUcKFDy58DhWYd5Y7Nu5DgpxaE.jpg,Operation Christmas Drop,FALSE,6.7,180.812,"While gathering evidence to support closing a tropical U.S. Air Force base, a congressional aide warms to its generous captain.",2020-11-05
611207,FALSE,/ymwyqmIee4RwdvZP7R14OsmGSRG.jpg,"c(35, 10749)",706,en,The Knight Before Christmas,/ivymBQYzYqZoLhvgYg77gSzXKsA.jpg,The Knight Before Christmas,FALSE,6.6,69.522,A medieval English knight is magically transported to present day where he ends up falling for a high school science teacher.,2019-11-21
587693,FALSE,/uuCj46exjP6UOo976MAWACWFv1X.jpg,"c(10749, 10751)",326,en,A Christmas Prince: The Royal Baby,/4RErLw0APt8qQiee0d8VCKasWwl.jpg,A Christmas Prince: The Royal Baby,FALSE,6.4,62.778,"Christmas brings the ultimate gift to Aldovia: a royal baby. But first, Queen Amber must help her family and kingdom by finding a missing peace treaty.",2019-12-05
549053,FALSE,/eZ9wYTk9Gy2zYEv8rhRG3IoPuXG.jpg,"c(35, 10749, 18)",1206,en,Last Christmas,/mDeES2L2lhW8rJSyAKZMuKqZM7e.jpg,Last Christmas,FALSE,7.3,57.867,"Kate is a young woman who has a habit of making bad decisions, and her last date with disaster occurs after she accepts work as Santa's elf for a department store. However, after she meets Tom there, her life takes a new turn.",2019-11-07
606117,FALSE,/h3kzgUaUOamInX7nsALsFmlw4qX.jpg,"c(35, 14, 10402, 10749)",436,en,A Cinderella Story: Christmas Wish,/ozBX0u5caaJFli9AssqJmARb5R.jpg,A Cinderella Story: Christmas Wish,FALSE,6.6,51.564,"Kat is an aspiring singer-songwriter who dreams of making it big. However, her dreams are stalled by her reality: a conniving and cruel stepfamily  and a demoralizing job working as a singing elf at billionaire Terrence Wintergarden’s Santa Land.",2019-10-15
744944,FALSE,/81B5aGPIsvUWOsNUAzgljfkXLc9.jpg,"c(10770, 10749)",0,en,The Christmas Listing,/mwOX89ifT59zq9lHu4JOIFk4ZIu.jpg,The Christmas Listing,FALSE,0,53.191,"Julia Rogers (Lexi Giovagnoli) is an uptight, hardworking realty owner who has lost her Christmas spirit. She will have to spend five days at a Christmas Inn with her business competitor, Chad Everest (Travis Burns), in order to win over the badly needed listing of the Erickson Farmstead. While competing to win the listing, Julia and Chad discover that they have more in common than they thought.",2020-11-30
520172,FALSE,/uuG9rbnnGPbUSnTcBmzsjgJ3ojw.jpg,"c(10749, 35)",16,en,Happiest Season,/vzec9kkOSE93tygyfOktedkeOQ.jpg,Happiest Season,FALSE,9,74.227,A young woman's plans to propose to her girlfriend while at her family's annual holiday party are upended when she discovers her partner hasn't yet come out to her conservative parents.,2020-11-26
756727,FALSE,/q1n5uGSB4kyIHyAYFZv15aG4cb.jpg,"c(10770, 10749)",3,en,Heart of the Holidays,/nas2amBQczzdu47HBtVZ8UqresL.jpg,Heart of the Holidays,FALSE,4.3,29.271,"After her life in New York unexpectedly falls apart, powerhouse stockbroker Sam Wallace returns to her small town for the holidays and reconnects with her high school sweetheart who helps reignite her humanitarian spirit just in time to help their community on Christmas.",2020-11-23
746043,FALSE,/4C57cSkO7ty3lKXdBG43xGVFKYS.jpg,"c(10770, 10749)",0,en,Good Morning Christmas!,/l1ysZYB2o6eKcNJnlPg2LgAlHbn.jpg,Good Morning Christmas!,FALSE,0,32.343,"Two competing TV hosts are sent to a festive small town over Christmas. While pretending to get along for the sake of appearances, they discover that there’s more to each other than they thought.",2020-11-25
746051,FALSE,/3lB8JioMevih8ioNHYGqK09d6Uk.jpg,"c(10749, 10770)",3,en,"A Godwink Christmas: Second Chance, First Love",/kl9hSMTOUQKhN50oMjJYcJd4uUd.jpg,"A Godwink Christmas: Second Chance, First Love",FALSE,7.7,23.253,"After 15 years, Pat moves home from Hawaii with his two sons and through a series of coincidences, or Godwinks, ends up stuck in traffic next to his high school sweetheart, Margie, at Christmas.",2020-11-22
737764,FALSE,/jmC1D5OdOFaM7WglFzPlfVfGF4f.jpg,"c(10751, 10749, 10770)",2,en,A Christmas Tree Grows in Colorado,/nffHjsM9D7MqNQvN9k7BSL6EBUh.jpg,A Christmas Tree Grows in Colorado,FALSE,7,37.568,Erin is planning the town’s Christmas celebration and must win over firefighter Kevin in order to obtain the beautiful spruce tree from his property for the celebration.,2020-11-24
449755,FALSE,/n1daj6hS4yf858HgPfe7kGyjISp.jpg,"c(10749, 18)",625,en,Christmas Inheritance,/sqdbF40nBzS2IZVAGPxJT7loxoM.jpg,Christmas Inheritance,FALSE,6.4,23.958,"To inherit her father's company, socialite Ellen must first visit his small hometown, where she learns the value of hard work and helping others.",2017-12-15
744939,FALSE,/9sX70ZuTSXz5Tj15JhK41Z3Cxe4.jpg,"c(10770, 10749)",2,en,Feliz NaviDAD,/maUD7hKYjK9oKisHyoXhJVoxeZl.jpg,Feliz NaviDAD,FALSE,6.5,26.385,"David Morales (Mario Lopez), an Arizona high school principal and single dad, has lost the holiday spirit after also losing his wife a few years ago during the Christmas season. Now, David will do anything to avoid Christmas so he moonlights as a delivery driver during the holidays. But this year David’s 14-year-old daughter, Noel (Paulina Chavez), and his live-in sister, Marissa (Marycarmen Lopez), are determined to bring the yuletide spirit back to the family and, with a little luck, also help David find love again via online dating. So when Sophie (AnnaLynne McCord), a witty musician and customer on David’s delivery route, swipes right on him, something magical happens between them.",2020-11-21
555850,FALSE,/a5KxxbuQAJu6HxZ48Uh4pXSSmZW.jpg,"c(10749, 35, 10751)",792,en,The Holiday Calendar,/hiCeUExxUTGbU6FXORLf673uwvK.jpg,The Holiday Calendar,FALSE,6.7,23.354,A talented photographer stuck in a dead-end job inherits an antique Advent calendar that may be predicting the future -- and pointing her toward love.,2018-11-02
295151,FALSE,/4oSRQ03nJjl8sZAPgIXgi51XZva.jpg,"c(35, 10749)",788,en,Let It Snow,/rEVu3E1OhMPJeCAn9a6QLyVhZDj.jpg,Let It Snow,FALSE,6.1,19.524,"When a huge blizzard (that doesn't show signs of stopping) hits, Gracetown is completely snowed in. But even though it's cold outside, things are heating up inside, proving that Christmas is magical when it comes to love.",2019-11-08
1581,FALSE,/nhiuJ3jalLJ2n4rEKpGCXLrXCx1.jpg,"c(35, 10749)",3365,en,The Holiday,/6fbqG49Q7IWBWdyJ7asNTcNbnG6.jpg,The Holiday,FALSE,7,17.48,"Two women, one from the United States and one from the United Kingdom, swap homes at Christmastime after bad breakups with their boyfriends. Each woman finds romance with a local man but realizes that the imminent return home may end the relationship.",2006-12-08
483558,FALSE,/sQMNl9chkRmQLO9AMfWiQYhW5PA.jpg,"c(10749, 10770)",35,en,Sharing Christmas,/rbcQlnr10rmpyqGftTeZvtbKCeq.jpg,Sharing Christmas,FALSE,6.4,18.51,"A real estate developer is given the opportunity of his career to transform an old shopping complex into a prime location. Unfortunately, there is one tenant who is holding out—the Christmas shop owner he met by happenstance just days ago.",2017-12-10
483104,FALSE,/mNjoA9jDNbxPJqeYmeETLStpYZF.jpg,"c(10749, 10770)",1123,en,A Christmas Prince,/x0IGQsMzVbsF7noj5cCfEk1GU7s.jpg,A Christmas Prince,FALSE,6.7,21.816,"When a reporter goes undercover as a nanny to get the inside scoop on a playboy prince, she gets tangled in some royal intrigue and ends up finding love - but will she be able to keep up her lie?",2017-11-17
525041,FALSE,/gB5L4Fh54c330hCVVxDPhEdNFCf.jpg,"c(10749, 35)",665,en,A Christmas Prince: The Royal Wedding,/2bLQTbFWrsunSVQsvOWZAAGACbf.jpg,A Christmas Prince: The Royal Wedding,FALSE,6.5,20.825,"A year after Amber helped Richard secure the crown. The two are set to tie the knot in a royal Christmas wedding — but their plans are jeopardized when Amber finds herself second-guessing whether or not she's cut out to be queen, and Richard is faced with a political crisis that threatens to tarnish not only the holiday season but the future of the kingdom.",2018-11-30
744940,FALSE,/7jZWs3r7lCyUFc0VB53D5ezi1vg.jpg,"c(10770, 10749)",0,en,Homemade Christmas,/mXUnFjUl9h3lyEeR5TOezmkILSY.jpg,Homemade Christmas,FALSE,0,15.669,"Every year, Megan (Michelle Argyris), an ambitious young woman uses the weeks leading up to Christmas to become the ultimate holiday freelance assistant for hire, helping with any Christmas related tasks for extra income. But when the opportunity arrives to save a Christmas party and dazzle her crush, she must choose between the man of her aspirations and Mr. Right.",2020-11-22
508,FALSE,/6xrA9tMvpb3cnktNH7voJ62S41N.jpg,"c(35, 10749, 18)",4481,en,Love Actually,/7QPeVsr9rcFU9Gl90yg0gTOTpVv.jpg,Love Actually,FALSE,7.1,20.264,Follows seemingly unrelated people as their lives begin to intertwine while they fall in – and out – of love. Affections languish and develop as Christmas draws near.,2003-09-07
550385,FALSE,/ucxZjbETyOC9gAP2oEHwwZv1wko.jpg,"c(10749, 10751)",213,en,Christmas with a View,/dN0sWOHqGgOiK3m539Vl4jTucW2.jpg,Christmas with a View,FALSE,5.8,18.614,"This Christmas, Thunder Mountain Ski Resort is abuzz when celebrity chef Shane Roarke is named the new head chef. Clara Garrison isn't as excited and is instead focused on getting resettled after her failed attempt at opening a restaurant in the city. With their paths constantly crossing, will their shared passion for cooking bring them together or will secrets keep them apart?",2018-11-01
746060,FALSE,/m0ODc7R4Ca33ZnGJGEwY86ZFCv1.jpg,"c(10749, 10770)",0,en,Five Star Christmas,/3A79PpbF4XBpsysYbgvim1HP3lW.jpg,Five Star Christmas,FALSE,0,24.927,"After moving back to her hometown, Lisa (Lenz) plots with her siblings and grandparents to help her father's bed and breakfast get a five-star review from an incognito travel critic (Webster), but ends up falling for him, not knowing he is the real critic.",2020-11-27
550032,FALSE,/a4niJNmrK7fAtV59F75OxbVvgiE.jpg,"c(18, 10749, 10770)",78,en,Christmas Wonderland,/3QwvhdOZSNJdHbHcL9aIwp3l9mD.jpg,Christmas Wonderland,FALSE,6.3,15.032,"Heidi, who initially left her small town of Pleasant Valley with the dream of one day becoming a successful painter, has put her own art on hold to excel as an art gallery curator. Now, a week before the gallery’s big Christmas party, she must return home to watch her niece and nephew. She comes face to face with her high school love, Chris, now a teacher, and offers to help him find a new last-minute location for the Christmas dance.",2018-12-02
10033,FALSE,/oAfxQnTlfTKmr61RjE3NM2DlzUN.jpg,"c(35, 10749)",1089,en,Just Friends,/mYROqds0kcN9tlHCPNxaRAV5jUO.jpg,Just Friends,FALSE,6.1,16.358,"While visiting his hometown during Christmas, a man comes face-to-face with his old high school crush whom he was best friends with – a woman whose rejection of him turned him into a ferocious womanizer.",2005-11-23
426808,FALSE,/93CoNRSqCfKQLFG8UJJKtJoaqjY.jpg,"c(10749, 35, 10770)",130,en,A Cinderella Christmas,/yD4SvhjDKi7ppsceMbxXKgMBtUi.jpg,A Cinderella Christmas,FALSE,6.6,17.457,"Angie works hard to run her uncle’s events business while her cousin Candace takes the credit. When Angie takes a night off to have fun at the Christmasquerade Ball, the mask and gown allow her to let loose, and she quickly catches the eye of Nicholas, a wealthy local bachelor. But then Angie has to go before revealing her identity, leaving Nicholas searching for his mystery woman in this modern take on the classic fairy tale.",2016-12-03
604553,FALSE,/lU5IOu6eR7oJ31MSo2e383dgOoR.jpg,"c(10749, 10770)",19,en,Christmas Wishes & Mistletoe Kisses,/gh9iUFpPkbS30bJFaek34JLDkls.jpg,Christmas Wishes & Mistletoe Kisses,FALSE,6,22.921,"Single mom Abbey takes a leap of faith to pursue her passion for interior design. When she gets hired to decorate the estate of local businessman Nick, Abbey must complete the job by Christmas Eve. With the holidays fast approaching, Abbey must figure out how to break down the wall between her and Nick, as this could be the opportunity that jump-starts her career.",2019-10-26
15566,FALSE,/alaqGbzsRKGp52VPZ5AMQW7m1NM.jpg,"c(35, 10749)",320,en,Surviving Christmas,/dR7bbxzIqW2lfIz5eZCsYQxF5Jc.jpg,Surviving Christmas,FALSE,5.6,15.828,"Drew Latham is an executive leading an empty, shallow life with only wealth on his side. Facing another lonely Christmas ahead, he revisit his old childhood home in the hope of reliving some old holiday memories – but he finds that the house in which he was raised is no longer the home in which he grew up.",2004-09-21
744938,FALSE,/x6R3WtdEUPbAKKi75haYvF8JbQG.jpg,"c(10749, 10770)",0,en,A Taste of Christmas,/sZ8rcuM8lHH884fMLYRONG4bSWL.jpg,A Taste of Christmas,FALSE,0,11.14,"When Natalie (Anni Krueger) learns her cousin Francesca (Nia Vardalos) must cancel the Christmas Eve opening of her new Italian restaurant, Natalie’s heart goes out to all of the guests who were planning on attending. Since no one should be alone on Christmas, Natalie decides to make the opening happen any way she can. However, the attractive but pessimistic Chef Stefano (Gilles Marini) believes it’s impossible – there are only three days until Christmas! But Natalie insists that problems are just opportunities in disguise and soon she convinces Stefano that they can do it. At first, these opposites do not attract, but feelings begin to change when they find themselves working side-by-side. With Stefano’s help Natalie learns that cooking, like Christmas, isn’t about perfection…it’s about sharing it with the ones you love.",2020-11-20
858,FALSE,/8gN4y9ijiYHIdcvWVHFgqumF5W1.jpg,"c(35, 18, 10749)",1489,en,Sleepless in Seattle,/iLWsLVrfkFvOXOG9PbUAYg7AK3E.jpg,Sleepless in Seattle,FALSE,6.7,15.913,"Desperate to find his dad Sam a date, a young boy calls into a radio show and catches the attention of Annie, a journalist who wants to meet Sam atop the Empire State Building.",1993-06-24
421624,FALSE,/6OVxZUjkdAPArNnNXJGxn5kL5mE.jpg,"c(18, 10749, 10770)",30,en,Love You Like Christmas,/3GwTYscLzIVimiLAlnEPSZS3mpf.jpg,Love You Like Christmas,FALSE,6,14.823,"Maddie, a high-powered marketing executive, is on her way to a client’s wedding but her plans are derailed by car trouble. When a fork in the road leads her to Christmas Valley, a town in love with Christmas, an unexpected encounter and a group of strangers that start to feel like family will have her questioning what she’s really been missing in life.",2016-12-11
634,FALSE,/cAZzH82kxaOhqPNQrGmMPqOEIP9.jpg,"c(35, 10749, 18)",3560,en,Bridget Jones's Diary,/kAygHXKmq5Io2UUYkMBUXVRwUQy.jpg,Bridget Jones's Diary,FALSE,6.7,14.332,"A chaotic Bridget Jones meets a snobbish lawyer, and he soon enters her world of imperfections.",2001-04-13
79113,FALSE,/mDwHgvNuKr5byZ135QLtt3iJ22k.jpg,"c(35, 10749, 10751, 10770)",258,en,A Princess for Christmas,/8B0GaAebFRWek6tGSqWAeyJOIp6.jpg,A Princess for Christmas,FALSE,6.9,14.624,"After her sister and brother-in-law's tragic death, an American woman who is the guardian for her young niece and nephew is invited to a royal European castle for Christmas by her late brother-in-law's father, the Duke of Castlebury. Feeling out of place as a commoner, she is determined to give her family a merry Christmas and surprises herself when she falls for a handsome prince.",2011-12-03
360603,FALSE,/k4K2R5RaRSSZjDfeTIErTcRzp8C.jpg,"c(10749, 10770, 35)",97,en,Crown for Christmas,/z2i3TDhOpG3z9RQiWI3R1fyDs1q.jpg,Crown for Christmas,FALSE,6.7,12.024,"Allie Foster, a struggling New York artist, reluctantly accepts to act as a governess to a rebellious Princess Theodora of Winshire. When Allie forms an unlikely bond with the princess, she attracts the attention of the handsome King Maximillian, who’s facing an arranged marriage against his heart’s wishes. As Christmas Eve draws near, Allie finds herself swept up in romance, royalty and the spirit of the holidays.",2015-11-27
12193,FALSE,/99tHv2v7Hel5Udtfke0F7iVk7p2.jpg,"c(35, 18, 10749)",720,en,Four Christmases,/zixj44TC7rwzpxtJAG5OzFJnEqe.jpg,Four Christmases,FALSE,5.7,11.606,"Brad and Kate have made something of an art form out of avoiding their families during the holidays, but this year their foolproof plan is about go bust -- big time. Stuck at the city airport after all departing flights are canceled, the couple is embarrassed to see their ruse exposed to the world by an overzealous television reporter. Now, Brad and Kate are left with precious little choice other than to swallow their pride and suffer the rounds.",2008-11-26
5994,FALSE,/dfHFW0DqaRQ7bWAURFcKLMdDyMG.jpg,"c(35, 18, 10749, 14)",1209,en,The Family Man,/9iyQxVjLgFW0ztYKRxnEFtpVTSw.jpg,The Family Man,FALSE,6.7,16.308,"Jack's lavish, fast-paced lifestyle changes one Christmas night when he stumbles into a grocery store holdup and disarms the gunman. The next morning he wakes up in bed lying next to Kate, his college sweetheart he left in order to pursue his career, and to the horrifying discovery that his former life no longer exists. As he stumbles through this alternate suburban universe, Jack finds himself at a crossroad where he must choose between his high-power career and the woman he loves.",2000-12-12
427045,FALSE,/7ApilgVwA0rjhl92GFTzW0FLGBG.jpg,"c(10749, 10770)",73,en,A December Bride,/bSMbRlQkMrHyB71B4gA5oEK5Uh.jpg,A December Bride,FALSE,6.5,11.46,"Aspiring interior designer Layla is dreading the Christmastime wedding of her cousin who’s marrying Layla’s ex-fiancé. Although Seth is the one responsible for introducing the bride and groom, she begrudgingly accepts his offer to be her date as she’s out of options. Seth gets carried away at the reception and announces they’re engaged, forcing a mortified Layla to keep up the pretense.",2016-11-20
550024,FALSE,/xlRj6Bitk7eInieVAjyHgYD1iMT.jpg,"c(10749, 10751, 10770)",20,en,Christmas at Grand Valley,/dZ9KbM6QysPWzbaAktUH0JEeaos.jpg,Christmas at Grand Valley,FALSE,5.5,10.853,"Burned out from the hubbub of the Chicago gallery world, artist Kelly returns home to the picturesque Grand Valley just in time for Christmas. Leo, businessman and all-star dad to his children, struggles to balance his time this holiday season. When he is assigned to review a hotel in Grand Valley for its value, he sees this as the perfect opportunity for a Christmas family vacation. It isn’t long until Kelly and Leo’s worlds collide.",2018-12-22
627489,FALSE,/j94Mx8F7EPavEKxVVCsIi5xBg2o.jpg,"c(10749, 10770, 18)",13,en,Christmas Scavenger Hunt,/orRDKjEaCdWNtWkEbFubhAPtYAE.jpg,Christmas Scavenger Hunt,FALSE,6.7,11.898,"When Belinda heads back to her hometown for the holidays, things get complicated when she is forced to team up with her ex at the town's annual Christmas scavenger hunt.",2019-11-03
746035,FALSE,/vaOSSxnkr6ecBFAqwHKBrrk6BIy.jpg,"c(10770, 10749)",7,en,The Christmas Ring,/qG6kfgzZyekumMjM9oxRNNIeYoL.jpg,The Christmas Ring,FALSE,8.2,12.528,"A reporter searches for the love story behind an antique engagement ring. With the help of the ring’s owner’s grandson, they learn the legacy his grandparent’s left behind.",2020-11-07
649520,FALSE,/eTKIxd2nSldJHqjjaId4Kyv3Fpl.jpg,"c(10749, 10770)",6,en,My Best Friend's Christmas,/gIZWYSTpgTIGGnp7ytgqUECxHat.jpg,My Best Friend's Christmas,FALSE,5.8,11.817,"When Ashley Seever returns home for the holidays hoping to reconnect with her high school sweetheart Grant, she soon meets his new girlfriend. In an attempt to escape the embarrassment, she and her best friend Liam fake their own holiday romance…but when her fake feelings for Liam start to turn real, Ashley will have to choose what her heart really wants this Christmas.",2019-12-01
286554,FALSE,/dgZ5e1q6dGUYLUxepmZTmoGqwEy.jpg,"c(10749, 35)",1493,en,Two Night Stand,/c3t2toMUNypdBiFAUETrpYK2otD.jpg,Two Night Stand,FALSE,6.5,16.13,"After an extremely regrettable one night stand, two strangers wake up to find themselves snowed in after sleeping through a blizzard that put all of Manhattan on ice. They're now trapped together in a tiny apartment, forced to get to know each other way more than any one night stand should.",2014-09-26
367544,FALSE,/2licP48YMUZ7fbYsOmRSNgk9l4G.jpg,"c(10770, 10749, 18, 14, 9648)",185,en,The Spirit of Christmas,/ynWcaW8ZrtBeuzgUyEXR30A2TAT.jpg,The Spirit of Christmas,FALSE,6.8,13.319,A woman falls in love with a man who is somewhat unavailable.,2015-11-28
52744,FALSE,/kKoiL1jeLFqqH2StTKvFnT54exu.jpg,"c(18, 10749)",205,en,Falling in Love,/aDILGjlql4Sldb5I7dMWZ3oQOHC.jpg,Falling in Love,FALSE,6.7,7.328,"During shopping for Christmas, Frank and Molly run into each other. This fleeting short moment will start to change their lives, when they recognize each other months later in the train home and have a good time together. Although both are married and Frank has two little kids, they meet more and more often, their friendship becoming the most precious thing in their lives.",1984-11-21
284,FALSE,/1HSgkvoOyr47cSNKgDLbRYhEoMq.jpg,"c(35, 18, 10749)",1307,en,The Apartment,/hhSRt1KKfRT0yEhEtRW3qp31JFU.jpg,The Apartment,FALSE,8.2,13.216,"Bud Baxter is a minor clerk in a huge New York insurance company, until he discovers a quick way to climb the corporate ladder. He lends out his apartment to the executives as a place to take their mistresses. Although he often has to deal with the aftermath of their visits, one night he's left with a major problem to solve.",1960-06-21
746476,FALSE,/ief30zvjRpZkVof0Mpz0TVvKURv.jpg,"c(10770, 10749)",0,en,Unlocking Christmas,/ebkzJbqo1VNOrIqOdzXyaqJSLJs.jpg,Unlocking Christmas,FALSE,0,16.905,"When a mysterious key and a holiday riddle arrive on their doorsteps, Kate and Kevin embark on a Christmas romance adventure they’ll never forget.",2020-12-13
737766,FALSE,/itnQ5bodu4ecKM8J6u3AkpdVgI2.jpg,"c(10749, 10770)",0,en,If I Only Had Christmas,/aauiQhCA5MmzNkO09RrsLLd3rz0.jpg,If I Only Had Christmas,FALSE,0,15.089,"At Christmas, a cheerful publicist teams up with a cynical business owner and his team to help a charity in need.",2020-11-29
421620,FALSE,/kd0ULWICZqKdhthPwCZaiqnSN3D.jpg,"c(10749, 10770)",55,en,Christmas in Homestead,/f0Tq2ntHEBx6v698j0rcO8CdkMc.jpg,Christmas in Homestead,FALSE,5.9,9.624,"Jessica is one of the most famous actresses in the world, leading a glamorous – if tabloid worthy – life. But all that is thrown for a loop when she goes on location to shoot a holiday themed film in the Christmas-obsessed town of Homestead, Iowa. While a romance brews between her and Matt, a local inn keeper who is a single dad, she also gets a taste of small-town life and rediscovers the true meaning of Christmas.",2016-11-24
410314,FALSE,/tAIRgvOdHF4iUjfZ4KPtYC3w5Mi.jpg,"c(18, 10749, 10770)",188,en,A Wish for Christmas,/9z81XnaxHJ7LYptef6augvgwake.jpg,A Wish for Christmas,FALSE,6.1,11.509,"Sara Shaw is the type of woman who prefers to sit on the sidelines at work, but when her big idea for a Christmas initiative is stolen, she makes a wish to Santa that she'll finally have the courage to stand up for herself. Santa grants her wish, but only gives her 48 hours. As the clock ticks, Sara will discover how to channel the Christmas magic and speak her mind all on her own.",2016-11-05
746034,FALSE,/sPBAngFF3uwpYtvivQr10XBx5F3.jpg,"c(10749, 35, 10770)",7,en,Never Kiss a Man in a Christmas Sweater,/jCfgrb0tYLrJRvd4k5RdrVl1aoH.jpg,Never Kiss a Man in a Christmas Sweater,FALSE,6.7,10.915,Single mom Maggie is facing Christmas alone until Lucas crashes into her life and becomes an unexpected house guest. Together they overcome Christmas while finding comfort in their growing bond.,2020-11-07
550079,FALSE,/2iQ5gOvIVngfw4ITQVYrbWgnYPC.jpg,"c(18, 10749, 10770)",16,en,Northern Lights of Christmas,/67QB6sqUxhV5lhuF6zIdYcNPYSF.jpg,Northern Lights of Christmas,FALSE,6.2,10.485,"Zoey Hathaway has been working towards her lifelong goal of being a pilot for years, but everything is thrown off-course when she unexpectedly inherits a reindeer farm, along with the dangerously handsome ranch hand Alec Wynn. Now buried in taking care of reindeer and all the Christmas responsibilities, Zoey thinks life has delivered her a strange and cumbersome blow, and she isn’t sure about Alec, who has his own ideas how best to run things. Alec, who has never had many people have faith in him, opens up when Zoey invests trust in him, and the two find themselves falling for each other. Could they both find happiness in the most unlikely of circumstances right before Christmas?",2018-12-15
24446,FALSE,/4gJKgqDdWr9291pASDN0BerrPMR.jpg,"c(10770, 35, 10749, 10751)",112,en,Holiday in Handcuffs,/fABq4rZ7l8UKMSxf9mVpWj9aQJS.jpg,Holiday in Handcuffs,FALSE,6.3,9.19,"A ne er-do-well thirty-something attempts to appease her family by kidnapping herself an attractive boyfriend for the family Christmas. Despite unlikely odds and dysfunctional family moments, the two fall in love and share a magical Christmas.",2007-12-09
474977,FALSE,/n1GsAmWrqtZ8MauON4z0wPo1JMz.jpg,"c(10749, 10770, 18)",48,en,Christmas in Evergreen,/i6nRUfxSGVkeTnuZ7uhJ4dF2ayX.jpg,Christmas in Evergreen,FALSE,6.4,9.888,"Allie, a veterinarian in Evergreen, reluctantly will spend Christmas with her long-distance boyfriend. Bound for the airport, she has engine trouble, and Ryan, headed to Florida with his daughter Zoe, stops to help. Sure they won’t meet again, they ignore their attraction, and part ways. At the diner, Zoe wishes on a snow globe, and a storm seems to grant her wish.",2017-12-02
746049,FALSE,/98rqc2XO0M1NJVhNnej502LIr8K.jpg,"c(10770, 10749)",0,en,Time for Us to Come Home for Christmas,/cn5RmPzva13sZmFwNbc9E9CSdr0.jpg,Time for Us to Come Home for Christmas,FALSE,0,15.589,"Five guests are mysteriously invited to an inn to celebrate Christmas. With the help of the owner Ben, Sarah discovers that an event from the past may connect them and change their lives forever.",2020-12-06
746039,FALSE,/mDVOXpuQ6ImM0jrmts3VbY511dh.jpg,"c(10749, 10770)",6,en,A Timeless Christmas,/lW6jwqUxXhojjKZ54OGu6KbCcWa.jpg,A Timeless Christmas,FALSE,6.5,9.745,"Charles Whitley travels from 1903 to 2020 where he meets Megan Turner, a tour guide at his historic mansion, and experiences a 21st Century Christmas.",2020-11-15
490146,FALSE,/gMvRpRdNLiho1jQ63VtCl7HfSoV.jpg,"c(10749, 10770)",43,en,Christmas Next Door,/29O6qZuxhMP0aILJExK0rVh4WBa.jpg,Christmas Next Door,FALSE,6.6,12.739,"Eric Randall, an author of bachelor lifestyle books, is left in charge of his young niece and nephew for the holidays. Eric turns to his neighbor April, a lover of all things Christmas, for help.",2017-12-16
550097,FALSE,/6hhgUEC3yyJYs1lgw6FmnmPDPEk.jpg,"c(35, 10749, 10770)",53,en,No Sleep 'Til Christmas,/hch0zr3Bmc62LykSwy4GXniIF8X.jpg,No Sleep 'Til Christmas,FALSE,7.2,13.246,"Lizzie, a high-end event planner, lies awake nightly while her devoted fiancé Josh rests peacefully. When a sleep-deprived incident causes her to run into Billy, a low-key bartender who is just as sleepless and frustrated as she is, they discover that they can only fall asleep while next to each other.",2018-12-10
569982,FALSE,/fXaYFlEQt531D5bQJYjy1BqvjwQ.jpg,"c(10749, 10770)",14,en,Mr. 365,/2dKEhn6fgWJELr3IZP1KpEixDY2.jpg,Mr. 365,FALSE,7.3,10.846,"When workaholic reality TV producer Sophie starts working on a holiday-season show about Will, a wildly sexy guy who celebrates Christmas every day of the year, she finds herself falling for her mysterious, unlikely new star, renewing her long-lost faith in Xmas in the process.",2019-11-06
375327,FALSE,/dKfy1fUFinKcO0FmkRnAtZhM6DC.jpg,"c(18, 53, 10749)",185,en,Submergence,/sPwANB5cMjJLfRru45sc7Mnkjrq.jpg,Submergence,FALSE,5.3,10.386,"While James More is held captive by terrorists in Somalia, thousands of miles away on the Greenland Sea, his lover Danny Flinders prepares to dive herself in a submersible into the deep bottom of the ocean, tormented by the memories of their brief encounter in France and her inability to know his whereabouts.",2017-09-22
13368,FALSE,/ppDnBvf0f7vCZHRLtDjazpYHdTF.jpg,"c(35, 10402, 10749)",291,en,White Christmas,/A5kBQsHKbIptxJyELEpHQJROCRj.jpg,White Christmas,FALSE,7.3,13.616,Two talented song-and-dance men team up after the war to become one of the hottest acts in show business. In time they befriend and become romantically involved with the beautiful Haynes sisters who comprise a sister act.,1954-10-14
